run_id,seed,method,pa,tids,mttf,accuracy,energy,cmvi,nfg,nbr,nam,false_good_evictions,bad_nodes_retained,audit_mismatch_events,audit_count,audit_update_count,collective_update_count
49,91,TA-QTCID,0.25,350,11900.0,0.9964311206281228,987.1817825194448,5.0,5,0,0,5,0,0,0,0,1401
50,92,TA-QTCID,0.25,350,12950.0,1.0,996.3813401963562,0.0,0,0,0,0,0,0,0,0,1205
51,93,TA-QTCID,0.25,350,9800.0,0.9922178988326849,784.8904336448759,8.0,8,0,0,8,0,0,0,0,1028
52,94,TA-QTCID,0.25,350,10500.0,0.9966694421315571,864.8375574331731,4.0,4,0,0,4,0,0,0,0,1201
53,95,TA-QTCID,0.25,350,12950.0,0.9978708303761533,1044.9906159080565,3.0,3,0,0,3,0,0,0,0,1409
54,96,TA-QTCID,0.25,350,12250.0,0.9961210240496509,976.1027453169227,5.0,5,0,0,5,0,0,0,0,1289
55,97,TA-QTCID,0.25,350,12600.0,0.9967663702506063,981.7411838900298,4.0,4,0,0,4,0,0,0,0,1237
56,98,TA-QTCID,0.25,350,11550.0,0.9977324263038548,943.4789375551045,3.0,3,0,0,3,0,0,0,0,1323
57,99,TA-QTCID,0.25,350,11550.0,0.9942321557317952,989.8921898249537,9.0,7,1,1,7,1,1,1,1,1386
58,100,TA-QTCID,0.25,350,11900.0,0.9973351099267155,1009.0430969838053,4.0,4,0,0,4,0,0,0,0,1501
59,101,TA-QTCID,0.25,350,10150.0,0.9958779884583677,844.7963704932481,5.0,5,0,0,5,0,0,0,0,1213
60,102,TA-QTCID,0.25,350,12600.0,1.0,994.0863967705518,0.0,0,0,0,0,0,0,0,0,1275
61,103,TA-QTCID,0.25,350,11900.0,1.0,977.9228728543967,0.0,0,0,0,0,0,0,0,0,1375
62,104,TA-QTCID,0.25,350,11900.0,0.9960222752585521,974.183697797358,6.0,5,0,1,5,0,1,1,1,1256
63,105,TA-QTCID,0.25,350,14350.0,0.994535519125683,1137.4807925261557,8.0,6,1,1,6,1,1,2,1,1280
64,106,TA-QTCID,0.25,350,11200.0,0.9984767707539984,925.4952860977501,2.0,2,0,0,2,0,0,0,0,1313
65,107,TA-QTCID,0.25,350,14350.0,0.9979064898813678,1120.5259088128805,3.0,3,0,0,3,0,0,0,0,1433
66,108,TA-QTCID,0.25,350,11900.0,0.9948148148148148,974.0649938285351,7.0,7,0,0,7,0,0,0,0,1350
67,109,TA-QTCID,0.25,350,14000.0,0.9978354978354979,1087.110741250217,3.0,3,0,0,3,0,0,0,0,1386
68,110,TA-QTCID,0.25,350,12250.0,0.9952941176470588,972.5020582228899,6.0,6,0,0,6,0,0,0,0,1275
69,111,TA-QTCID,0.25,350,11900.0,0.9948491537895512,974.5793776959181,7.0,7,0,0,7,0,0,0,0,1359
70,112,TA-QTCID,0.25,350,10850.0,0.9961568024596464,909.5691701285541,5.0,5,0,0,5,0,0,0,0,1301
71,113,TA-QTCID,0.25,350,15050.0,0.9971850809289233,1179.7591898459941,4.0,3,1,0,3,1,0,1,0,1421
72,114,TA-QTCID,0.25,350,9800.0,0.9968454258675079,840.7010835316032,4.0,4,0,0,4,0,0,0,0,1268
73,115,TA-QTCID,0.25,350,11200.0,0.9956859361518551,889.7456071395427,5.0,4,1,0,4,1,0,0,0,1159
74,116,TA-QTCID,0.25,350,12250.0,0.9969301611665388,978.4174727275968,4.0,4,0,0,4,0,0,0,0,1303
75,117,TA-QTCID,0.25,350,9800.0,0.9945694336695112,873.7403551805764,7.0,5,2,0,5,2,0,1,0,1289
76,118,TA-QTCID,0.25,350,11900.0,0.996415770609319,915.168040715158,4.0,4,0,0,4,0,0,0,0,1116
77,119,TA-QTCID,0.25,350,13650.0,0.9960629921259843,1043.4078963063657,5.0,5,0,0,5,0,0,0,0,1270
78,120,TA-QTCID,0.25,350,13300.0,0.9979338842975206,1066.0605705771595,3.0,3,0,0,3,0,0,0,0,1452
79,121,TA-QTCID,0.25,350,11200.0,0.9928400954653938,909.8065780624747,9.0,9,0,0,9,0,0,0,0,1257
0,42,Q-TCID,0.25,600,13800.0,0.9948051948051948,595.6169534735382,5.0,3,1,1,3,1,1,1,0,0
1,43,Q-TCID,0.25,600,15000.0,0.9935400516795866,624.5015861708671,5.0,5,0,0,5,0,0,0,0,0
2,44,Q-TCID,0.25,600,15000.0,0.9896103896103896,646.2639806661755,9.0,6,2,1,6,2,1,3,0,0
3,45,Q-TCID,0.25,600,14400.0,0.9884225759768451,522.1194120440632,8.0,6,2,0,6,2,0,1,0,0
4,46,Q-TCID,0.25,600,9600.0,0.9959239130434783,498.2401300780475,4.0,3,0,1,3,0,1,1,0,0
5,47,Q-TCID,0.25,600,16200.0,0.9940119760479041,690.8373214006424,6.0,3,2,1,3,2,1,2,0,0
6,48,Q-TCID,0.25,600,13800.0,0.9961977186311787,608.1006543133408,4.0,2,1,1,2,1,1,2,0,0
7,49,Q-TCID,0.25,600,15600.0,0.9987577639751553,579.295157590881,1.0,1,0,0,1,0,0,0,0,0
8,50,Q-TCID,0.25,600,15000.0,0.9948783610755442,626.3019297160208,4.0,3,1,0,3,1,0,0,0,0
9,51,Q-TCID,0.25,600,12600.0,0.9928143712574851,569.2844561282545,6.0,6,0,0,6,0,0,0,0,0
10,52,Q-TCID,0.25,600,15600.0,0.9973992197659298,542.1803829781711,3.0,1,1,1,1,1,1,1,0,0
11,53,Q-TCID,0.25,600,16200.0,0.9976133651551312,694.1412485707551,2.0,2,0,0,2,0,0,0,0,0
12,54,Q-TCID,0.25,600,12600.0,0.9974874371859297,584.5774842593819,2.0,1,1,0,1,1,0,1,0,0
13,55,Q-TCID,0.25,600,13800.0,0.9989035087719298,624.5411541573703,1.0,1,0,0,1,0,0,0,0,0
14,56,Q-TCID,0.25,600,13200.0,0.9923857868020305,574.9228946976364,6.0,6,0,0,6,0,0,0,0,0
15,57,Q-TCID,0.25,600,11400.0,0.9959514170040485,527.3819547127932,3.0,2,1,0,2,1,0,0,0,0
16,58,Q-TCID,0.25,600,16200.0,0.9988901220865705,568.532664315775,1.0,1,0,0,1,0,0,0,0,0
17,59,Q-TCID,0.25,600,15000.0,0.9955703211517165,708.3263729792088,4.0,2,2,0,2,2,0,2,0,0
18,60,Q-TCID,0.25,600,16200.0,0.9966178128523112,678.8877884279937,4.0,3,0,1,3,0,1,1,0,0
19,61,Q-TCID,0.25,600,10800.0,0.9931880108991825,507.8551516532898,5.0,4,1,0,4,1,0,0,0,0
20,62,Q-TCID,0.25,600,16200.0,0.9942528735632183,753.018417686224,6.0,4,1,1,4,1,1,2,0,0
21,63,Q-TCID,0.25,600,12000.0,0.996031746031746,513.5133742168546,3.0,3,0,0,3,0,0,0,0,0
22,64,Q-TCID,0.25,600,13200.0,0.9956958393113343,551.5184286162257,3.0,3,0,0,3,0,0,0,0,0
23,65,Q-TCID,0.25,600,11400.0,0.9973297730307076,511.71303067170084,2.0,2,0,0,2,0,0,0,0,0
24,66,Q-TCID,0.25,600,12000.0,0.9974025974025974,524.711115391925,2.0,1,1,0,1,1,0,1,0,0
25,67,Q-TCID,0.25,600,11400.0,0.9947712418300654,515.8281016331166,4.0,4,0,0,4,0,0,0,0,0
26,68,Q-TCID,0.25,600,16200.0,0.9951807228915662,621.177875014022,4.0,4,0,0,4,0,0,0,0,0
27,69,Q-TCID,0.25,600,16200.0,0.9964664310954063,633.6615758538246,3.0,2,1,0,2,1,0,1,0,0
28,70,Q-TCID,0.25,600,15000.0,0.9950556242274413,615.7768443766981,4.0,4,0,0,4,0,0,0,0,0
29,71,Q-TCID,0.25,600,13800.0,0.9928825622775801,571.3419916052371,6.0,5,1,0,5,1,0,0,0,0
30,72,Q-TCID,0.25,600,14400.0,0.9950738916256158,588.6925552170724,4.0,2,2,0,2,2,0,1,0,0
31,73,Q-TCID,0.25,600,13200.0,0.9933598937583001,530.4682579375803,5.0,4,1,0,4,1,0,0,0,0
32,74,Q-TCID,0.25,600,14400.0,0.9988674971687429,660.1325611621141,2.0,1,0,1,1,0,1,1,0,0
33,75,Q-TCID,0.25,600,11400.0,0.9944598337950139,451.58946987241507,4.0,4,0,0,4,0,0,0,0,0
34,76,Q-TCID,0.25,600,16200.0,0.9976525821596244,626.8360975775868,2.0,2,0,0,2,0,0,0,0,0
35,77,Q-TCID,0.25,600,12600.0,0.9954128440366973,487.2797968480736,3.0,3,0,0,3,0,0,0,0,0
36,78,Q-TCID,0.25,600,13200.0,0.9947780678851175,533.8117530886084,4.0,3,1,0,3,1,0,0,0,0
37,79,Q-TCID,0.25,600,12600.0,0.9922779922779923,554.3673238940537,6.0,4,2,0,4,2,0,0,0,0
38,80,Q-TCID,0.25,600,15600.0,0.9930635838150289,577.0002141743898,6.0,5,1,0,5,1,0,0,0,0
39,81,Q-TCID,0.25,600,13800.0,0.9944903581267218,477.941751210019,5.0,4,0,1,4,0,1,1,0,0
40,82,Q-TCID,0.25,600,11400.0,0.99644128113879,553.6155320871621,3.0,3,0,0,3,0,0,0,0,0
41,83,Q-TCID,0.25,600,13800.0,0.9987849331713244,591.5216665044427,1.0,0,1,0,0,1,0,1,0,0
42,84,Q-TCID,0.25,600,12600.0,0.9910979228486647,535.4736086707562,6.0,5,1,0,5,1,0,1,0,0
43,85,Q-TCID,0.25,600,10800.0,0.9966329966329966,548.2342854477465,3.0,2,1,0,2,1,0,0,0,0
44,86,Q-TCID,0.25,600,13200.0,0.9976076555023924,587.2681075818837,2.0,2,0,0,2,0,0,0,0,0
45,87,Q-TCID,0.25,600,14400.0,0.9890377588306942,583.4102285578847,9.0,9,0,0,9,0,0,0,0,0
46,88,Q-TCID,0.25,600,12600.0,0.9925558312655087,526.3729709759355,6.0,6,0,0,6,0,0,0,0,0
47,89,Q-TCID,0.25,600,13800.0,0.9945205479452055,610.6527896691114,5.0,3,1,1,3,1,1,2,0,0
48,90,Q-TCID,0.25,600,12600.0,0.993514915693904,481.91833420470357,5.0,5,0,0,5,0,0,0,0,0
49,91,Q-TCID,0.25,600,10200.0,0.9947984395318595,499.13040985539556,4.0,4,0,0,4,0,0,0,0,0
50,92,Q-TCID,0.25,600,14400.0,0.9935344827586207,643.8503332789987,6.0,3,3,0,3,3,0,2,0,0
51,93,Q-TCID,0.25,600,10800.0,0.99568345323741,497.82466618716717,3.0,2,1,0,2,1,0,0,0,0
52,94,Q-TCID,0.25,600,16200.0,0.995475113122172,731.2955911848694,5.0,4,0,1,4,0,1,1,0,0
53,95,Q-TCID,0.25,600,16200.0,0.9953650057937428,725.8945605494082,4.0,3,1,0,3,1,0,1,0,0
54,96,Q-TCID,0.25,600,16200.0,0.9968553459119497,723.9755130335689,3.0,3,0,0,3,0,0,0,0,0
55,97,Q-TCID,0.25,600,15000.0,0.9935979513444302,608.5754701923579,5.0,5,0,0,5,0,0,0,0,0
56,98,Q-TCID,0.25,600,10200.0,0.990990990990991,444.7837755884975,6.0,5,1,0,5,1,0,1,0,0
57,99,Q-TCID,0.25,600,10200.0,0.991869918699187,481.0280544273555,6.0,5,1,0,5,1,0,1,0,0
58,100,Q-TCID,0.25,600,16200.0,0.9963942307692307,550.7864207979292,3.0,3,0,0,3,0,0,0,0,0
59,101,Q-TCID,0.25,600,13800.0,0.9986910994764397,594.0738018620759,2.0,1,0,1,1,0,1,1,0,0
60,102,Q-TCID,0.25,600,12000.0,0.997610513739546,534.3459209557623,2.0,2,0,0,2,0,0,0,0,0
61,103,Q-TCID,0.25,600,16200.0,0.995221027479092,640.7046780753881,4.0,4,0,0,4,0,0,0,0,0
62,104,Q-TCID,0.25,600,14400.0,0.9936948297604036,576.2088543754071,5.0,5,0,0,5,0,0,0,0,0
63,105,Q-TCID,0.25,600,12000.0,0.9973787680209698,515.313717763871,2.0,2,0,0,2,0,0,0,0,0
64,106,Q-TCID,0.25,600,15600.0,0.997624703087886,606.5377187076956,2.0,2,0,0,2,0,0,0,0,0
65,107,Q-TCID,0.25,600,12600.0,0.9941107184923439,598.208656810224,5.0,4,1,0,4,1,0,1,0,0
66,108,Q-TCID,0.25,600,10200.0,0.9947229551451188,521.6248121727258,4.0,2,2,0,2,2,0,1,0,0
67,109,Q-TCID,0.25,600,13200.0,0.994475138121547,540.7361513432115,4.0,3,1,0,3,1,0,0,0,0
68,110,Q-TCID,0.25,600,12600.0,0.9943899018232819,537.9070400539786,4.0,4,0,0,4,0,0,0,0,0
69,111,Q-TCID,0.25,600,16200.0,0.9953051643192489,626.8360975813121,4.0,3,1,0,3,1,0,0,0,0
70,112,Q-TCID,0.25,600,16200.0,0.9966703662597114,657.1649619136006,3.0,3,0,0,3,0,0,0,0,0
71,113,Q-TCID,0.25,600,11400.0,0.9961340206185567,536.3836724422872,3.0,2,1,0,2,1,0,0,0,0
72,114,Q-TCID,0.25,600,12600.0,0.9947984395318595,570.0362479332834,4.0,4,0,0,4,0,0,0,0,0
73,115,Q-TCID,0.25,600,12000.0,0.9908376963350786,548.4914773739874,7.0,5,2,0,5,2,0,2,0,0
74,116,Q-TCID,0.25,600,12600.0,0.9921259842519685,504.9271203894168,7.0,5,1,1,5,1,1,1,0,0
75,117,Q-TCID,0.25,600,15600.0,0.9961139896373057,588.5342832617462,3.0,2,1,0,2,1,0,0,0,0
76,118,Q-TCID,0.25,600,11400.0,0.9914285714285714,499.1106258612126,6.0,5,1,0,5,1,0,0,0,0
77,119,Q-TCID,0.25,600,13200.0,0.9937185929648241,594.7068897001445,5.0,5,0,0,5,0,0,0,0,0
78,120,Q-TCID,0.25,600,12000.0,0.9918256130790191,490.12869213335216,6.0,6,0,0,6,0,0,0,0,0
79,121,Q-TCID,0.25,600,12000.0,0.9874125874125874,614.3919647186995,9.0,6,3,0,6,3,0,3,0,0
0,42,TA-QTCID,0.25,600,10800.0,0.9962168978562421,567.622600544244,3.0,2,1,0,2,1,0,1,0,793
1,43,TA-QTCID,0.25,600,12600.0,0.9986859395532195,588.5342832580209,1.0,1,0,0,1,0,0,0,0,761
2,44,TA-QTCID,0.25,600,11400.0,0.9853587115666179,534.0491610318422,10.0,10,0,0,10,0,0,0,0,683
3,45,TA-QTCID,0.25,600,10200.0,0.9923780487804879,513.6320781894028,6.0,5,0,1,5,0,1,1,1,655
4,46,TA-QTCID,0.25,600,10800.0,0.9901269393511989,520.4377724733204,7.0,5,2,0,5,2,0,0,0,709
5,47,TA-QTCID,0.25,600,9600.0,0.9987063389391979,501.44513726606965,1.0,1,0,0,1,0,0,0,0,773
6,48,TA-QTCID,0.25,600,13200.0,0.9987113402061856,615.005268573761,1.0,1,0,0,1,0,0,0,0,776
7,49,TA-QTCID,0.25,600,11400.0,0.9986928104575163,555.1388997025788,1.0,1,0,0,1,0,0,0,0,765
8,50,TA-QTCID,0.25,600,10800.0,0.9949174078780177,540.7559353373945,4.0,3,1,0,3,1,0,0,0,787
9,51,TA-QTCID,0.25,600,12000.0,0.9962640099626401,582.895844688639,3.0,3,0,0,3,0,0,0,0,803
10,52,TA-QTCID,0.25,600,10800.0,0.9961340206185567,562.9931457154453,3.0,2,1,0,2,1,0,1,0,776
11,53,TA-QTCID,0.25,600,10800.0,0.9961190168175937,540.7559353392571,3.0,3,0,0,3,0,0,0,0,773
12,54,TA-QTCID,0.25,600,13200.0,0.9951100244498777,623.2354104928672,4.0,4,0,0,4,0,0,0,0,818
13,55,TA-QTCID,0.25,600,12600.0,0.9908987485779295,670.5587265323848,8.0,6,2,0,6,2,0,2,0,879
14,56,TA-QTCID,0.25,600,11400.0,0.989501312335958,554.367323897779,8.0,7,1,0,7,1,0,0,0,762
15,57,TA-QTCID,0.25,600,12000.0,0.9971910112359551,560.5201463419944,2.0,2,0,0,2,0,0,0,0,712
16,58,TA-QTCID,0.25,600,14400.0,0.9967462039045553,707.1591172851622,3.0,2,1,0,2,1,0,1,0,922
17,59,TA-QTCID,0.25,600,12600.0,0.9963144963144963,631.089656509459,3.0,2,1,0,2,1,0,1,0,814
18,60,TA-QTCID,0.25,600,13800.0,0.9912060301507538,660.6271610427648,7.0,6,1,0,6,1,0,1,0,796
19,61,TA-QTCID,0.25,600,13200.0,0.9938650306748467,619.8919153381139,5.0,4,1,0,4,1,0,0,0,815
20,62,TA-QTCID,0.25,600,13800.0,0.9950062421972534,639.1615264676511,4.0,4,0,0,4,0,0,0,0,801
21,63,TA-QTCID,0.25,600,12600.0,0.9964243146603099,609.6240219306201,3.0,3,0,0,3,0,0,0,0,839
22,64,TA-QTCID,0.25,600,9600.0,0.9959785522788204,493.7293792180717,3.0,3,0,0,3,0,0,0,0,746
23,65,TA-QTCID,0.25,600,12000.0,0.9950678175092479,582.1242688819766,4.0,4,0,0,4,0,0,0,0,811
24,66,TA-QTCID,0.25,600,15600.0,0.9977011494252873,711.37310821563,2.0,1,1,0,1,1,0,0,0,870
25,67,TA-QTCID,0.25,600,10200.0,0.9926144756277696,494.73836296610534,5.0,5,0,0,5,0,0,0,0,677
26,68,TA-QTCID,0.25,600,10800.0,0.9886524822695035,547.3044376820326,8.0,7,1,0,7,1,0,1,0,705
27,69,TA-QTCID,0.25,600,13200.0,0.9986168741355463,600.3453282769769,1.0,0,1,0,0,1,0,0,0,723
28,70,TA-QTCID,0.25,600,13200.0,0.9974489795918368,613.2049250267446,2.0,2,0,0,2,0,0,0,0,784
29,71,TA-QTCID,0.25,600,11400.0,0.9948387096774194,555.1388996988535,4.0,4,0,0,4,0,0,0,0,775
30,72,TA-QTCID,0.25,600,12000.0,0.9949558638083228,578.7807737309486,4.0,4,0,0,4,0,0,0,0,793
31,73,TA-QTCID,0.25,600,9600.0,0.9889937106918238,469.0389534626156,7.0,7,0,0,7,0,0,0,0,636
32,74,TA-QTCID,0.25,600,12600.0,0.9988331388564761,638.2910306788981,2.0,1,0,1,1,0,1,1,1,856
33,75,TA-QTCID,0.25,600,10800.0,0.996319018404908,573.0236311815679,3.0,2,1,0,2,1,0,1,0,815
34,76,TA-QTCID,0.25,600,10800.0,0.993368700265252,533.297369223088,5.0,5,0,0,5,0,0,0,0,754
35,77,TA-QTCID,0.25,600,8400.0,0.9875,458.65235608257353,8.0,7,1,0,7,1,0,1,0,640
36,78,TA-QTCID,0.25,600,15000.0,0.9960629921259843,665.8699197191745,3.0,3,0,0,3,0,0,0,0,762
37,79,TA-QTCID,0.25,600,13800.0,0.9988425925925926,648.1632441859692,1.0,0,1,0,0,1,0,0,0,864
38,80,TA-QTCID,0.25,600,11400.0,0.9963325183374083,568.7700722552836,3.0,3,0,0,3,0,0,0,0,818
39,81,TA-QTCID,0.25,600,15000.0,0.9963144963144963,680.5298600196838,3.0,3,0,0,3,0,0,0,0,814
40,82,TA-QTCID,0.25,600,8400.0,0.9931129476584022,504.8084164187312,6.0,3,2,1,3,2,1,2,1,725
41,83,TA-QTCID,0.25,600,12600.0,0.9953161592505855,612.1959412805736,4.0,4,0,0,4,0,0,0,0,854
42,84,TA-QTCID,0.25,600,16200.0,0.9935897435897436,686.9398743938655,5.0,5,0,0,5,0,0,0,0,780
43,85,TA-QTCID,0.25,600,15000.0,0.9950186799501868,671.2709503490478,4.0,4,0,0,4,0,0,0,0,803
44,86,TA-QTCID,0.25,600,12000.0,0.9943342776203966,556.4050753805786,4.0,4,0,0,4,0,0,0,0,706
45,87,TA-QTCID,0.25,600,10200.0,0.9941089837997055,524.1769475247711,4.0,3,1,0,3,1,0,1,0,679
46,88,TA-QTCID,0.25,600,13800.0,0.9961240310077519,629.6454248744994,3.0,3,0,0,3,0,0,0,0,774
47,89,TA-QTCID,0.25,600,12600.0,0.994475138121547,580.0469494070858,4.0,4,0,0,4,0,0,0,0,724
48,90,TA-QTCID,0.25,600,10200.0,0.9958391123439667,505.02604036591947,3.0,3,0,0,3,0,0,0,0,721
49,91,TA-QTCID,0.25,600,11400.0,0.9890377588306942,592.550434242934,9.0,8,1,0,8,1,0,1,0,821
50,92,TA-QTCID,0.25,600,14400.0,0.9953703703703703,668.2044311240315,4.0,4,0,0,4,0,0,0,0,864
51,93,TA-QTCID,0.25,600,9600.0,0.9873417721518988,511.0799428373575,9.0,8,1,0,8,1,0,1,0,711
52,94,TA-QTCID,0.25,600,12600.0,0.9947019867549669,590.5918187405914,4.0,4,0,0,4,0,0,0,0,755
53,95,TA-QTCID,0.25,600,11400.0,0.9959514170040485,550.2522529400885,3.0,3,0,0,3,0,0,0,0,741
54,96,TA-QTCID,0.25,600,10800.0,0.9975278121137207,547.4429256450385,2.0,2,0,0,2,0,0,0,0,809
55,97,TA-QTCID,0.25,600,13800.0,0.99609375,626.8163135871291,3.0,3,0,0,3,0,0,0,0,768
56,98,TA-QTCID,0.25,600,15000.0,0.9974193548387097,665.3555358480662,2.0,2,0,0,2,0,0,0,0,775
57,99,TA-QTCID,0.25,600,12000.0,0.9914320685434517,584.953380163759,7.0,7,0,0,7,0,0,0,0,817
58,100,TA-QTCID,0.25,600,13800.0,0.9957983193277311,618.0717878006399,3.0,3,0,0,3,0,0,0,0,714
59,101,TA-QTCID,0.25,600,12000.0,0.9987029831387808,574.4085108339787,1.0,1,0,0,1,0,0,0,0,771
60,102,TA-QTCID,0.25,600,15000.0,0.9939686369119421,679.2439003363252,5.0,4,1,0,4,1,0,0,0,829
61,103,TA-QTCID,0.25,600,10800.0,0.9904109589041096,529.6966821346432,7.0,7,0,0,7,0,0,0,0,730
62,104,TA-QTCID,0.25,600,10200.0,0.9939320388349514,532.0311935395002,5.0,5,0,0,5,0,0,0,0,824
63,105,TA-QTCID,0.25,600,13800.0,0.9955056179775281,655.8790022376925,4.0,3,1,0,3,1,0,0,0,890
64,106,TA-QTCID,0.25,600,13200.0,1.0,616.5484201852232,0.0,0,0,0,0,0,0,0,0,782
65,107,TA-QTCID,0.25,600,10800.0,0.9936788874841972,542.8134708162397,5.0,5,0,0,5,0,0,0,0,791
66,108,TA-QTCID,0.25,600,12000.0,0.9961340206185567,573.3797430861741,3.0,3,0,0,3,0,0,0,0,776
67,109,TA-QTCID,0.25,600,13800.0,0.9933554817275747,658.9653054587543,6.0,6,0,0,6,0,0,0,0,903
68,110,TA-QTCID,0.25,600,11400.0,0.9944598337950139,594.7266736961901,4.0,2,2,0,2,2,0,2,0,722
69,111,TA-QTCID,0.25,600,10800.0,0.9987129987129987,566.0794489365071,2.0,1,0,1,1,0,1,1,1,776
70,112,TA-QTCID,0.25,600,12000.0,0.9930555555555556,563.8636414986104,5.0,5,0,0,5,0,0,0,0,720
71,113,TA-QTCID,0.25,600,11400.0,0.99375,561.8258900102228,5.0,5,0,0,5,0,0,0,0,800
72,114,TA-QTCID,0.25,600,13800.0,0.9878048780487805,622.9584345668554,9.0,9,0,0,9,0,0,0,0,738
73,115,TA-QTCID,0.25,600,11400.0,0.9958391123439667,542.53649488464,3.0,3,0,0,3,0,0,0,0,721
74,116,TA-QTCID,0.25,600,12000.0,0.995243757431629,592.411946285516,4.0,4,0,0,4,0,0,0,0,841
75,117,TA-QTCID,0.25,600,12600.0,0.993514915693904,592.134970350191,5.0,5,0,0,5,0,0,0,0,771
76,118,TA-QTCID,0.25,600,10200.0,0.9943342776203966,553.8727240227163,5.0,3,1,1,3,1,1,2,1,705
77,119,TA-QTCID,0.25,600,9000.0,0.9897209985315712,459.2854439225048,7.0,7,0,0,7,0,0,0,0,681
78,120,TA-QTCID,0.25,600,12600.0,0.9961389961389961,595.2212735731155,3.0,3,0,0,3,0,0,0,0,777
79,121,TA-QTCID,0.25,600,13200.0,0.9950124688279302,639.8143982999027,5.0,4,0,1,4,0,1,1,1,801
0,42,Q-TCID,0.25,1000,13000.0,0.994,366.63699533976614,4.0,2,1,1,2,1,1,1,0,0
1,43,Q-TCID,0.25,1000,12000.0,0.9871794871794872,315.35688030160964,6.0,4,2,0,4,2,0,0,0,0
2,44,Q-TCID,0.25,1000,11000.0,0.9772209567198178,315.4953682627529,11.0,9,1,1,9,1,1,1,0,0
3,45,Q-TCID,0.25,1000,12000.0,0.9938900203665988,338.99875432625413,3.0,3,0,0,3,0,0,0,0,0
4,46,Q-TCID,0.25,1000,9000.0,0.9855072463768116,266.0155967697501,6.0,6,0,0,6,0,0,0,0,0
5,47,Q-TCID,0.25,1000,16000.0,0.9979123173277662,318.18599158525467,1.0,1,0,0,1,0,0,0,0,0
6,48,Q-TCID,0.25,1000,13000.0,0.991701244813278,369.6045945864171,4.0,2,2,0,2,2,0,2,0,0
7,49,Q-TCID,0.25,1000,11000.0,0.9916666666666667,318.44318352267146,4.0,4,0,0,4,0,0,0,0,0
8,50,Q-TCID,0.25,1000,15000.0,0.9903474903474904,363.6693960893899,5.0,4,1,0,4,1,0,0,0,0
9,51,Q-TCID,0.25,1000,11000.0,0.9853249475890985,342.995121313259,7.0,6,1,0,6,1,0,1,0,0
10,52,Q-TCID,0.25,1000,14000.0,0.9958333333333333,412.140183839947,4.0,1,1,2,1,1,2,3,0,0
11,53,Q-TCID,0.25,1000,17000.0,0.994059405940594,385.6494145337492,3.0,2,1,0,2,1,0,1,0,0
12,54,Q-TCID,0.25,1000,13000.0,0.994140625,362.1262444779277,3.0,2,1,0,2,1,0,0,0,0
13,55,Q-TCID,0.25,1000,14000.0,0.9890310786106032,360.99855676293373,6.0,4,2,0,4,2,0,1,0,0
14,56,Q-TCID,0.25,1000,15000.0,0.9892008639308856,357.1208937447518,5.0,4,1,0,4,1,0,1,0,0
15,57,Q-TCID,0.25,1000,15000.0,0.9944341372912802,429.84685936383903,3.0,2,1,0,2,1,0,1,0,0
16,58,Q-TCID,0.25,1000,13000.0,0.9899396378269618,348.13896001316607,5.0,4,1,0,4,1,0,1,0,0
17,59,Q-TCID,0.25,1000,15000.0,0.9858870967741935,365.6082276031375,7.0,5,2,0,5,2,0,1,0,0
18,60,Q-TCID,0.25,1000,14000.0,0.9979959919839679,366.3798034004867,2.0,0,1,1,0,1,1,1,0,0
19,61,Q-TCID,0.25,1000,13000.0,0.992,359.0399412587285,4.0,4,0,0,4,0,0,0,0,0
20,62,Q-TCID,0.25,1000,15000.0,0.9855595667870036,390.6547652706504,8.0,7,1,0,7,1,0,0,0,0
21,63,Q-TCID,0.25,1000,11000.0,0.9939759036144579,348.3961519487202,3.0,2,1,0,2,1,0,1,0,0
22,64,Q-TCID,0.25,1000,12000.0,0.99,384.36345485784113,6.0,4,1,1,4,1,1,1,0,0
23,65,Q-TCID,0.25,1000,11000.0,0.9915074309978769,305.99905066378415,4.0,3,1,0,3,1,0,1,0,0
24,66,Q-TCID,0.25,1000,14000.0,0.9979508196721312,363.55069212056696,1.0,0,1,0,0,1,0,1,0,0
25,67,Q-TCID,0.25,1000,17000.0,0.9903846153846154,399.63669899851084,5.0,5,0,0,5,0,0,0,0,0
26,68,Q-TCID,0.25,1000,13000.0,0.9884615384615385,346.4573204424232,6.0,5,1,0,5,1,0,0,0,0
27,69,Q-TCID,0.25,1000,13000.0,0.9961538461538462,346.45732043869793,2.0,0,2,0,0,2,0,0,0,0
28,70,Q-TCID,0.25,1000,17000.0,0.9825581395348837,423.9314448609948,9.0,7,2,0,7,2,0,1,0,0
29,71,Q-TCID,0.25,1000,15000.0,0.9884169884169884,406.71936921030283,6.0,5,1,0,5,1,0,1,0,0
30,72,Q-TCID,0.25,1000,11000.0,0.9911699779249448,336.822514872998,4.0,3,1,0,3,1,0,1,0,0
31,73,Q-TCID,0.25,1000,10000.0,0.9808612440191388,292.36787811107934,8.0,4,4,0,4,4,0,1,0,0
32,74,Q-TCID,0.25,1000,16000.0,0.9924098671726755,469.8105292636901,5.0,3,1,1,3,1,1,2,0,0
33,75,Q-TCID,0.25,1000,12000.0,0.9900596421471173,349.6821116246283,5.0,2,3,0,2,3,0,1,0,0
34,76,Q-TCID,0.25,1000,13000.0,0.9939759036144579,348.39615195058286,4.0,3,0,1,3,0,1,1,0,0
